X,Y,TYPEINCIDENT,DESCRIPTION,DATEINCIDENT,ANNEE,OBJECTID
-8005045.6085,5685646.7964,8,Vol,2019/07/15 04:00:00+00,2019,8047
-8004043.8171,5685578.1558,4,Introduction par effraction,2022/06/20 04:00:00+00,2022,8048
-8006165.3977,5685601.3438,5,Méfait,2020/02/15 05:00:00+00,2020,8049
-8000717.0309,5685992.995,8,Vol,2019/08/11 04:00:00+00,2019,8050
-8002009.3298,5685670.5222,5,Méfait,2019/12/12 05:00:00+00,2019,8051
-8008232.518,5685570.1858,6,Menace ou acte de violence,2019/11/12 05:00:00+00,2019,8052
-8005196.611,5685782.5661,8,Vol,2019/11/21 05:00:00+00,2019,8053
-8011536.1796,5685817.035,8,Vol,2021/08/30 04:00:00+00,2021,8054
-8006482.4425,5685758.3755,5,Méfait,2020/02/15 05:00:00+00,2020,8055
-8004229.9794,5685765.2647,4,Introduction par effraction,2019/11/09 05:00:00+00,2019,8056
-8007162.3917,5685448.0798,8,Vol,2020/10/21 04:00:00+00,2020,8057
-7997661.3141,5685762.2372,8,Vol,2019/10/29 04:00:00+00,2019,8058
-8009806.4766,5685762.072,4,Introduction par effraction,2021/12/01 05:00:00+00,2021,8059
-8001649.0493,5685774.3917,8,Vol,2019/07/11 04:00:00+00,2019,8060
-8005045.6085,5685646.7964,6,Menace ou acte de violence,2022/06/28 04:00:00+00,2022,8061
-8005045.6085,5685646.7964,4,Introduction par effraction,2021/03/29 04:00:00+00,2021,8062
-8005045.6085,5685646.7964,7,Voie de fait,2019/08/23 04:00:00+00,2019,8063
-8005045.6085,5685646.7964,4,Introduction par effraction,2019/08/09 04:00:00+00,2019,8064
-8005045.6085,5685646.7964,8,Vol,2019/07/01 04:00:00+00,2019,8065
-8002388.1824,5685704.7192,8,Vol,2021/02/12 05:00:00+00,2021,8066
-8000233.5043,5685992.6932,8,Vol,2021/09/21 04:00:00+00,2021,8067
-8003617.9399,5685651.8238,4,Introduction par effraction,2020/10/01 04:00:00+00,2020,8068
-8003259.6788,5685575.3084,8,Vol,2019/09/18 04:00:00+00,2019,8069
-7999794.2013,5685736.7878,7,Voie de fait,2021/01/23 05:00:00+00,2021,8070
-8008232.518,5685570.1858,4,Introduction par effraction,2022/06/01 04:00:00+00,2022,8071
-8002009.3298,5685670.5222,7,Voie de fait,2021/07/25 04:00:00+00,2021,8072
-8002250.9039,5685792.5483,8,Vol,2021/08/06 04:00:00+00,2021,8073
-8001649.0493,5685774.3917,8,Vol,2021/10/24 04:00:00+00,2021,8074
-7998577.1056,5685675.4966,8,Vol,2019/12/20 05:00:00+00,2019,8075
-7998577.1056,5685675.4966,8,Vol,2019/10/15 04:00:00+00,2019,8076
-8003617.9399,5685651.8238,8,Vol,2021/11/13 05:00:00+00,2021,8077
-8003617.9399,5685651.8238,8,Vol,2020/01/09 05:00:00+00,2020,8078
-8001403.0516,5685775.7688,8,Vol,2021/03/22 04:00:00+00,2021,8079
-8000717.0309,5685992.995,7,Voie de fait,2021/05/06 04:00:00+00,2021,8080
-8002009.3298,5685670.5222,4,Introduction par effraction,2020/06/21 04:00:00+00,2020,8081
-8001174.1139,5685776.8465,8,Vol,2021/08/02 04:00:00+00,2021,8082
-8000832.2135,5685992.4506,4,Introduction par effraction,2022/06/23 04:00:00+00,2022,8083
-8010013.0908,5685657.8971,8,Vol,2021/06/29 04:00:00+00,2021,8084
-8003342.6842,5685688.0075,5,Méfait,2021/09/13 04:00:00+00,2021,8085
-8002388.1824,5685704.7192,5,Méfait,2022/06/01 04:00:00+00,2022,8086
-8002388.1824,5685704.7192,5,Méfait,2021/09/17 04:00:00+00,2021,8087
-8002388.1824,5685704.7192,8,Vol,2021/02/25 05:00:00+00,2021,8088
-8002388.1824,5685704.7192,4,Introduction par effraction,2020/03/23 04:00:00+00,2020,8089
-8010520.6693,5685599.6975,8,Vol,2021/12/03 05:00:00+00,2021,8090
-8010520.6693,5685599.6975,8,Vol,2021/11/26 05:00:00+00,2021,8091
-8010520.6693,5685599.6975,8,Vol,2021/10/28 04:00:00+00,2021,8092
-8010520.6693,5685599.6975,8,Vol,2019/09/29 04:00:00+00,2019,8093
-8010520.6693,5685599.6975,8,Vol,2019/07/16 04:00:00+00,2019,8094
-8001174.1139,5685776.8465,7,Voie de fait,2022/06/14 04:00:00+00,2022,8095
-8001174.1139,5685776.8465,6,Menace ou acte de violence,2021/02/03 05:00:00+00,2021,8096
-8001985.0218,5685710.3871,8,Vol,2021/12/20 05:00:00+00,2021,8097
-8001985.0218,5685710.3871,8,Vol,2020/06/09 04:00:00+00,2020,8098
-8001985.0218,5685710.3871,7,Voie de fait,2019/10/14 04:00:00+00,2019,8099
-8000832.2135,5685992.4506,5,Méfait,2022/06/07 04:00:00+00,2022,8100
-8000832.2135,5685992.4506,8,Vol,2022/05/08 04:00:00+00,2022,8101
-7998204.2395,5685806.524,8,Vol,2020/03/14 04:00:00+00,2020,8102
-7997842.3495,5685873.3457,8,Vol,2020/01/12 05:00:00+00,2020,8103
-8004893.4193,5685645.1922,8,Vol,2020/11/26 05:00:00+00,2020,8104
-8004893.4193,5685645.1922,8,Vol,2019/07/14 04:00:00+00,2019,8105
-8002250.9039,5685792.5483,6,Menace ou acte de violence,2021/02/07 05:00:00+00,2021,8106
-8002250.9039,5685792.5483,6,Menace ou acte de violence,2020/03/17 04:00:00+00,2020,8107
-8002250.9039,5685792.5483,7,Voie de fait,2020/03/15 04:00:00+00,2020,8108
-8002250.9039,5685792.5483,7,Voie de fait,2020/01/02 05:00:00+00,2020,8109
-8002250.9039,5685792.5483,7,Voie de fait,2019/11/30 05:00:00+00,2019,8110
-8002250.9039,5685792.5483,7,Voie de fait,2019/10/31 04:00:00+00,2019,8111
-8001174.1139,5685776.8465,4,Introduction par effraction,2019/12/25 05:00:00+00,2019,8112
-8008746.4039,5685599.47,5,Méfait,2020/10/26 04:00:00+00,2020,8113
-8008746.4039,5685599.47,5,Méfait,2020/05/18 04:00:00+00,2020,8114
-8000947.3961,5685991.9046,8,Vol,2020/03/14 04:00:00+00,2020,8115
-7997234.9969,5685780.7889,7,Voie de fait,2021/03/15 04:00:00+00,2021,8116
-8003505.5663,5685732.256,4,Introduction par effraction,2019/07/28 04:00:00+00,2019,8117
-8001525.3396,5685775.0933,4,Introduction par effraction,2022/05/03 04:00:00+00,2022,8118
-8001525.3396,5685775.0933,7,Voie de fait,2022/02/27 05:00:00+00,2022,8119
-8009525.0807,5685676.2096,5,Méfait,2022/02/07 05:00:00+00,2022,8120
-8018486.9825,5685320.6133,4,Introduction par effraction,2020/06/03 04:00:00+00,2020,8121
-8002009.3298,5685670.5222,8,Vol,2021/08/07 04:00:00+00,2021,8122
-8010520.6693,5685599.6975,5,Méfait,2022/01/06 05:00:00+00,2022,8123
-8010520.6693,5685599.6975,8,Vol,2021/12/03 05:00:00+00,2021,8124
-8010520.6693,5685599.6975,8,Vol,2021/12/03 05:00:00+00,2021,8125
-8010520.6693,5685599.6975,8,Vol,2021/12/03 05:00:00+00,2021,8126
-8010520.6693,5685599.6975,7,Voie de fait,2021/07/05 04:00:00+00,2021,8127
-8010520.6693,5685599.6975,8,Vol,2020/08/21 04:00:00+00,2020,8128
-8003505.5663,5685732.256,8,Vol,2021/11/19 05:00:00+00,2021,8129
-8003342.6842,5685688.0075,6,Menace ou acte de violence,2020/07/15 04:00:00+00,2020,8130
-8001985.0218,5685710.3871,3,Conduite avec capacités affaiblies,2021/12/23 05:00:00+00,2021,8131
-7995443.2736,5685700.6981,8,Vol,2020/05/11 04:00:00+00,2020,8132
-8005803.912,5685666.2397,4,Introduction par effraction,2019/10/10 04:00:00+00,2019,8133
-8002581.7306,5685756.6451,8,Vol,2021/07/06 04:00:00+00,2021,8134
-8002364.3923,5685776.3184,4,Introduction par effraction,2022/06/26 04:00:00+00,2022,8135
-8002364.3923,5685776.3184,4,Introduction par effraction,2019/10/30 04:00:00+00,2019,8136
-8000832.2135,5685992.4506,5,Méfait,2022/06/08 04:00:00+00,2022,8137
-8000832.2135,5685992.4506,6,Menace ou acte de violence,2019/07/29 04:00:00+00,2019,8138
-8003259.6788,5685575.3084,8,Vol,2019/10/16 04:00:00+00,2019,8139
-8001174.1139,5685776.8465,3,Conduite avec capacités affaiblies,2021/04/02 04:00:00+00,2021,8140
-8004229.9794,5685765.2647,3,Conduite avec capacités affaiblies,2021/01/04 05:00:00+00,2021,8141
-8002250.9039,5685792.5483,8,Vol,2021/04/12 04:00:00+00,2021,8142
-8002250.9039,5685792.5483,8,Vol,2020/08/31 04:00:00+00,2020,8143
-8001174.1139,5685776.8465,8,Vol,2021/04/02 04:00:00+00,2021,8144
-8008746.4039,5685599.47,6,Menace ou acte de violence,2022/02/11 05:00:00+00,2022,8145
-8008746.4039,5685599.47,7,Voie de fait,2022/01/24 05:00:00+00,2022,8146
-8008746.4039,5685599.47,7,Voie de fait,2022/01/24 05:00:00+00,2022,8147
-7996271.1514,5686059.3877,8,Vol,2021/10/04 04:00:00+00,2021,8148
-8003342.6842,5685688.0075,6,Menace ou acte de violence,2022/06/06 04:00:00+00,2022,8149
-8003342.6842,5685688.0075,5,Méfait,2022/06/01 04:00:00+00,2022,8150
-8003342.6842,5685688.0075,6,Menace ou acte de violence,2021/02/25 05:00:00+00,2021,8151
-8003342.6842,5685688.0075,6,Menace ou acte de violence,2021/02/01 05:00:00+00,2021,8152
-8003342.6842,5685688.0075,6,Menace ou acte de violence,2019/12/03 05:00:00+00,2019,8153
-8003342.6842,5685688.0075,6,Menace ou acte de violence,2019/10/03 04:00:00+00,2019,8154
-8003342.6842,5685688.0075,6,Menace ou acte de violence,2019/08/19 04:00:00+00,2019,8155
-7997661.3141,5685762.2372,8,Vol,2020/01/24 05:00:00+00,2020,8156
-8003342.6842,5685688.0075,5,Méfait,2019/10/22 04:00:00+00,2019,8157
-8011536.1796,5685817.035,8,Vol,2021/12/31 05:00:00+00,2021,8158
-8011536.1796,5685817.035,4,Introduction par effraction,2021/09/20 04:00:00+00,2021,8159
-8011536.1796,5685817.035,4,Introduction par effraction,2021/09/15 04:00:00+00,2021,8160
-8000371.4102,5685990.3402,8,Vol,2020/07/25 04:00:00+00,2020,8161
-8013599.1337,5685581.4273,8,Vol,2021/01/12 05:00:00+00,2021,8162
-8001985.565,5685827.0925,8,Vol,2021/07/18 04:00:00+00,2021,8163
-8005933.3804,5685669.6573,8,Vol,2021/01/30 05:00:00+00,2021,8164
-8001649.0493,5685774.3917,7,Voie de fait,2020/06/08 04:00:00+00,2020,8165
-8001985.565,5685827.0925,8,Vol,2020/05/31 04:00:00+00,2020,8166
-8009131.3252,5685573.982,4,Introduction par effraction,2021/11/21 05:00:00+00,2021,8167
-8009131.3252,5685573.982,4,Introduction par effraction,2021/11/12 05:00:00+00,2021,8168
-8009131.3252,5685573.982,4,Introduction par effraction,2021/10/22 04:00:00+00,2021,8169
-8009131.3252,5685573.982,4,Introduction par effraction,2021/10/16 04:00:00+00,2021,8170
-8009131.3252,5685573.982,8,Vol,2020/06/08 04:00:00+00,2020,8171
-8001403.0516,5685775.7688,8,Vol,2021/12/31 05:00:00+00,2021,8172
-8005045.0836,5685779.4982,4,Introduction par effraction,2022/06/17 04:00:00+00,2022,8173
-7999794.2013,5685736.7878,4,Introduction par effraction,2021/05/15 04:00:00+00,2021,8174
-7999794.2013,5685736.7878,7,Voie de fait,2020/12/28 05:00:00+00,2020,8175
-7998436.217,5685669.3112,7,Voie de fait,2022/03/25 04:00:00+00,2022,8176
-7998436.217,5685669.3112,5,Méfait,2021/11/23 05:00:00+00,2021,8177
-7998436.217,5685669.3112,5,Méfait,2021/10/26 04:00:00+00,2021,8178
-7998436.217,5685669.3112,5,Méfait,2020/10/21 04:00:00+00,2020,8179
-8000603.2215,5685990.6609,8,Vol,2022/06/01 04:00:00+00,2022,8180
-8000603.2215,5685990.6609,7,Voie de fait,2021/09/28 04:00:00+00,2021,8181
-8000603.2215,5685990.6609,8,Vol,2020/12/18 05:00:00+00,2020,8182
-8000603.2215,5685990.6609,8,Vol,2020/10/24 04:00:00+00,2020,8183
-8000603.2215,5685990.6609,8,Vol,2020/10/19 04:00:00+00,2020,8184
-8000603.2215,5685990.6609,8,Vol,2020/07/28 04:00:00+00,2020,8185
-8000603.2215,5685990.6609,8,Vol,2020/07/26 04:00:00+00,2020,8186
-8000603.2215,5685990.6609,8,Vol,2020/07/17 04:00:00+00,2020,8187
-8000603.2215,5685990.6609,8,Vol,2020/06/17 04:00:00+00,2020,8188
-8000603.2215,5685990.6609,8,Vol,2020/02/06 05:00:00+00,2020,8189
-8000603.2215,5685990.6609,8,Vol,2020/02/02 05:00:00+00,2020,8190
-8000603.2215,5685990.6609,8,Vol,2020/01/23 05:00:00+00,2020,8191
-8000603.2215,5685990.6609,8,Vol,2020/01/09 05:00:00+00,2020,8192
-8000603.2215,5685990.6609,8,Vol,2020/01/02 05:00:00+00,2020,8193
-8000603.2215,5685990.6609,8,Vol,2019/12/03 05:00:00+00,2019,8194
-8000603.2215,5685990.6609,8,Vol,2019/09/26 04:00:00+00,2019,8195
-8001985.565,5685827.0925,8,Vol,2020/10/07 04:00:00+00,2020,8196
-8001177.3592,5685883.8023,8,Vol,2019/09/16 04:00:00+00,2019,8197
-8002581.7306,5685756.6451,5,Méfait,2020/12/01 05:00:00+00,2020,8198
-8003428.5597,5685802.084,3,Conduite avec capacités affaiblies,2019/09/19 04:00:00+00,2019,8199
-8005803.912,5685666.2397,8,Vol,2021/02/02 05:00:00+00,2021,8200
-8003428.5597,5685802.084,5,Méfait,2022/01/05 05:00:00+00,2022,8201
-8003428.5597,5685802.084,8,Vol,2019/09/23 04:00:00+00,2019,8202
-7999794.2013,5685736.7878,4,Introduction par effraction,2022/05/13 04:00:00+00,2022,8203
-7999794.2013,5685736.7878,8,Vol,2019/07/15 04:00:00+00,2019,8204
-8002398.3896,5685851.3518,8,Vol,2019/12/25 05:00:00+00,2019,8205
-8003561.0707,5685816.8976,8,Vol,2022/03/05 05:00:00+00,2022,8206
-8003561.0707,5685816.8976,6,Menace ou acte de violence,2021/09/20 04:00:00+00,2021,8207
-8003561.0707,5685816.8976,8,Vol,2021/05/13 04:00:00+00,2021,8208
-8003561.0707,5685816.8976,8,Vol,2021/01/30 05:00:00+00,2021,8209
-8003561.0707,5685816.8976,6,Menace ou acte de violence,2019/07/12 04:00:00+00,2019,8210
-8001985.565,5685827.0925,8,Vol,2021/08/06 04:00:00+00,2021,8211
-8001985.565,5685827.0925,6,Menace ou acte de violence,2020/12/19 05:00:00+00,2020,8212
-8010072.0133,5685770.9717,4,Introduction par effraction,2019/12/21 05:00:00+00,2019,8213
-8010072.0133,5685770.9717,6,Menace ou acte de violence,2021/09/28 04:00:00+00,2021,8214
-8001525.3396,5685775.0933,3,Conduite avec capacités affaiblies,2021/08/06 04:00:00+00,2021,8215
-7998204.2395,5685806.524,7,Voie de fait,2021/10/14 04:00:00+00,2021,8216
-7998204.2395,5685806.524,8,Vol,2021/10/06 04:00:00+00,2021,8217
-7994393.8077,5685702.2752,4,Introduction par effraction,2020/02/05 05:00:00+00,2020,8218
-8004531.5685,5685771.396,3,Conduite avec capacités affaiblies,2019/09/18 04:00:00+00,2019,8219
-8004733.5675,5685774.9856,4,Introduction par effraction,2021/08/11 04:00:00+00,2021,8220
-8001646.6378,5685882.8715,6,Menace ou acte de violence,2022/01/06 05:00:00+00,2022,8221
-8001646.6378,5685882.8715,4,Introduction par effraction,2021/11/18 05:00:00+00,2021,8222
-8001646.6378,5685882.8715,5,Méfait,2020/06/18 04:00:00+00,2020,8223
-8001985.565,5685827.0925,5,Méfait,2020/09/11 04:00:00+00,2020,8224
-8001985.565,5685827.0925,5,Méfait,2020/05/25 04:00:00+00,2020,8225
-8005934.0646,5685789.4967,7,Voie de fait,2019/07/17 04:00:00+00,2019,8226
-7999934.9206,5685996.3534,3,Conduite avec capacités affaiblies,2020/10/29 04:00:00+00,2020,8227
-7999934.9206,5685996.3534,8,Vol,2019/12/17 05:00:00+00,2019,8228
-8005934.0646,5685789.4967,5,Méfait,2021/04/11 04:00:00+00,2021,8229
-8005934.0646,5685789.4967,4,Introduction par effraction,2019/07/04 04:00:00+00,2019,8230
-8000485.1954,5685991.2509,8,Vol,2019/08/11 04:00:00+00,2019,8231
-8009059.1761,5685753.6334,3,Conduite avec capacités affaiblies,2020/05/05 04:00:00+00,2020,8232
-8006695.1232,5685803.1086,5,Méfait,2020/02/15 05:00:00+00,2020,8233
-8002336.7177,5685903.7841,4,Introduction par effraction,2022/03/22 04:00:00+00,2022,8234
-8001403.0516,5685775.7688,8,Vol,2021/09/17 04:00:00+00,2021,8235
-8008569.3628,5685890.6685,5,Méfait,2021/01/26 05:00:00+00,2021,8236
-8008569.3628,5685890.6685,8,Vol,2020/09/14 04:00:00+00,2020,8237
-8008569.3628,5685890.6685,6,Menace ou acte de violence,2019/11/14 05:00:00+00,2019,8238
-8010072.0133,5685770.9717,8,Vol,2020/11/04 05:00:00+00,2020,8239
-8005638.2615,5685789.0181,8,Vol,2022/03/26 04:00:00+00,2022,8240
-7998204.2395,5685806.524,8,Vol,2021/01/05 05:00:00+00,2021,8241
-8002414.7143,5685891.0205,8,Vol,2020/03/01 05:00:00+00,2020,8242
-8002414.7143,5685891.0205,8,Vol,2019/11/26 05:00:00+00,2019,8243
-8005638.2615,5685789.0181,4,Introduction par effraction,2021/05/25 04:00:00+00,2021,8244
-8002315.3679,5685902.7263,8,Vol,2021/10/17 04:00:00+00,2021,8245
-8004052.9317,5685888.2146,6,Menace ou acte de violence,2021/03/17 04:00:00+00,2021,8246
-8006075.5017,5685745.6159,4,Introduction par effraction,2019/07/29 04:00:00+00,2019,8247
-7997705.0661,5685998.357,5,Méfait,2021/09/19 04:00:00+00,2021,8248
-8000603.2215,5685990.6609,8,Vol,2021/03/24 04:00:00+00,2021,8249
-8000603.2215,5685990.6609,8,Vol,2020/02/13 05:00:00+00,2020,8250
-8000603.2215,5685990.6609,8,Vol,2019/11/07 05:00:00+00,2019,8251
-8000603.2215,5685990.6609,8,Vol,2019/09/30 04:00:00+00,2019,8252
-8001739.8283,5685926.9256,5,Méfait,2022/06/04 04:00:00+00,2022,8253
-8001739.8283,5685926.9256,4,Introduction par effraction,2021/02/05 05:00:00+00,2021,8254
-8001739.8283,5685926.9256,4,Introduction par effraction,2021/02/05 05:00:00+00,2021,8255
-8001739.8283,5685926.9256,4,Introduction par effraction,2021/02/05 05:00:00+00,2021,8256
-8001739.8283,5685926.9256,4,Introduction par effraction,2021/02/05 05:00:00+00,2021,8257
-8001739.8283,5685926.9256,4,Introduction par effraction,2021/02/05 05:00:00+00,2021,8258
-8001739.8283,5685926.9256,8,Vol,2020/01/12 05:00:00+00,2020,8259
-8001739.8283,5685926.9256,8,Vol,2019/09/20 04:00:00+00,2019,8260
-8002250.9039,5685792.5483,6,Menace ou acte de violence,2020/12/14 05:00:00+00,2020,8261
-8009806.4766,5685762.072,5,Méfait,2021/08/29 04:00:00+00,2021,8262
-8004531.5685,5685771.396,8,Vol,2021/11/27 05:00:00+00,2021,8263
-8002000.389,5685945.2636,6,Menace ou acte de violence,2022/04/25 04:00:00+00,2022,8264
-8001646.6378,5685882.8715,4,Introduction par effraction,2019/10/04 04:00:00+00,2019,8265
-8003465.8138,5685851.088,4,Introduction par effraction,2020/05/04 04:00:00+00,2020,8266
-8003465.8138,5685851.088,4,Introduction par effraction,2019/10/23 04:00:00+00,2019,8267
-8002250.9039,5685792.5483,8,Vol,2021/06/12 04:00:00+00,2021,8268
-8001646.6378,5685882.8715,8,Vol,2022/01/06 05:00:00+00,2022,8269
-8002000.389,5685945.2636,4,Introduction par effraction,2021/12/25 05:00:00+00,2021,8270
-8002000.389,5685945.2636,8,Vol,2021/12/29 05:00:00+00,2021,8271
-8002000.389,5685945.2636,8,Vol,2021/01/21 05:00:00+00,2021,8272
-8002000.389,5685945.2636,5,Méfait,2020/11/07 05:00:00+00,2020,8273
-7995670.0815,5686089.3273,6,Menace ou acte de violence,2020/09/25 04:00:00+00,2020,8274
-8006482.4425,5685758.3755,5,Méfait,2020/02/15 05:00:00+00,2020,8275
-8000233.5043,5685992.6932,8,Vol,2020/03/06 05:00:00+00,2020,8276
-8000233.5043,5685992.6932,8,Vol,2021/04/07 04:00:00+00,2021,8277
-8000233.5043,5685992.6932,6,Menace ou acte de violence,2020/10/28 04:00:00+00,2020,8278
-8000233.5043,5685992.6932,6,Menace ou acte de violence,2020/10/28 04:00:00+00,2020,8279
-8000233.5043,5685992.6932,6,Menace ou acte de violence,2019/07/30 04:00:00+00,2019,8280
-8018500.6796,5685613.1637,3,Conduite avec capacités affaiblies,2019/07/20 04:00:00+00,2019,8281
-8002655.2883,5685857.8284,6,Menace ou acte de violence,2022/05/26 04:00:00+00,2022,8282
-8002655.2883,5685857.8284,7,Voie de fait,2022/01/29 05:00:00+00,2022,8283
-8002655.2883,5685857.8284,6,Menace ou acte de violence,2021/07/05 04:00:00+00,2021,8284
-8002655.2883,5685857.8284,7,Voie de fait,2021/07/02 04:00:00+00,2021,8285
-8002655.2883,5685857.8284,7,Voie de fait,2021/05/10 04:00:00+00,2021,8286
-8002655.2883,5685857.8284,7,Voie de fait,2021/05/10 04:00:00+00,2021,8287
-8002655.2883,5685857.8284,8,Vol,2021/03/29 04:00:00+00,2021,8288
-8002655.2883,5685857.8284,6,Menace ou acte de violence,2021/03/19 04:00:00+00,2021,8289
-8002655.2883,5685857.8284,7,Voie de fait,2021/01/30 05:00:00+00,2021,8290
-8002655.2883,5685857.8284,5,Méfait,2020/09/18 04:00:00+00,2020,8291
-8002655.2883,5685857.8284,4,Introduction par effraction,2019/08/31 04:00:00+00,2019,8292
-8002655.2883,5685857.8284,7,Voie de fait,2019/07/06 04:00:00+00,2019,8293
-8002000.389,5685945.2636,6,Menace ou acte de violence,2020/10/16 04:00:00+00,2020,8294
-8002000.389,5685945.2636,3,Conduite avec capacités affaiblies,2020/08/07 04:00:00+00,2020,8295
-8002000.389,5685945.2636,6,Menace ou acte de violence,2020/07/01 04:00:00+00,2020,8296
-8002000.389,5685945.2636,7,Voie de fait,2020/06/27 04:00:00+00,2020,8297
-8002000.389,5685945.2636,8,Vol,2019/08/28 04:00:00+00,2019,8298
-8002000.389,5685945.2636,7,Voie de fait,2019/08/25 04:00:00+00,2019,8299
-8001646.6378,5685882.8715,8,Vol,2020/09/12 04:00:00+00,2020,8300
-7998513.9045,5686100.7823,6,Menace ou acte de violence,2019/12/03 05:00:00+00,2019,8301
-8001646.6378,5685882.8715,3,Conduite avec capacités affaiblies,2022/03/18 04:00:00+00,2022,8302
-8001646.6378,5685882.8715,7,Voie de fait,2021/10/21 04:00:00+00,2021,8303
-7998737.0066,5685882.5396,7,Voie de fait,2022/05/23 04:00:00+00,2022,8304
-7998737.0066,5685882.5396,6,Menace ou acte de violence,2022/05/22 04:00:00+00,2022,8305
-8000947.3961,5685991.9046,8,Vol,2022/06/27 04:00:00+00,2022,8306
-8000947.3961,5685991.9046,8,Vol,2022/06/12 04:00:00+00,2022,8307
-8000947.3961,5685991.9046,6,Menace ou acte de violence,2022/05/25 04:00:00+00,2022,8308
-8000947.3961,5685991.9046,6,Menace ou acte de violence,2021/12/22 05:00:00+00,2021,8309
-8000947.3961,5685991.9046,8,Vol,2021/12/03 05:00:00+00,2021,8310
-8000947.3961,5685991.9046,8,Vol,2020/07/09 04:00:00+00,2020,8311
-8000947.3961,5685991.9046,5,Méfait,2019/12/24 05:00:00+00,2019,8312
-8000947.3961,5685991.9046,8,Vol,2019/09/07 04:00:00+00,2019,8313
-8000947.3961,5685991.9046,7,Voie de fait,2019/07/02 04:00:00+00,2019,8314
-8002336.7177,5685903.7841,7,Voie de fait,2019/08/08 04:00:00+00,2019,8315
-7996151.6074,5686054.2383,8,Vol,2020/06/15 04:00:00+00,2020,8316
-8000832.2135,5685992.4506,4,Introduction par effraction,2022/02/24 05:00:00+00,2022,8317
-8000832.2135,5685992.4506,4,Introduction par effraction,2020/07/13 04:00:00+00,2020,8318
-8000832.2135,5685992.4506,6,Menace ou acte de violence,2020/01/07 05:00:00+00,2020,8319
-8000832.2135,5685992.4506,6,Menace ou acte de violence,2019/11/12 05:00:00+00,2019,8320
-8000371.4102,5685990.3402,3,Conduite avec capacités affaiblies,2019/10/06 04:00:00+00,2019,8321
-8000485.1954,5685991.2509,7,Voie de fait,2022/01/07 05:00:00+00,2022,8322
-7999882.3654,5686000.1014,7,Voie de fait,2020/03/22 04:00:00+00,2020,8323
-7999882.3654,5686000.1014,6,Menace ou acte de violence,2020/11/30 05:00:00+00,2020,8324
-7996151.6074,5686054.2383,6,Menace ou acte de violence,2022/01/31 05:00:00+00,2022,8325
-8000832.2135,5685992.4506,5,Méfait,2021/12/12 05:00:00+00,2021,8326
-8000832.2135,5685992.4506,5,Méfait,2020/08/22 04:00:00+00,2020,8327
-8000485.1954,5685991.2509,7,Voie de fait,2019/12/16 05:00:00+00,2019,8328
-8001177.8097,5685993.6611,8,Vol,2021/05/06 04:00:00+00,2021,8329
-8001177.8097,5685993.6611,8,Vol,2020/07/17 04:00:00+00,2020,8330
-8001177.8097,5685993.6611,8,Vol,2020/05/21 04:00:00+00,2020,8331
-8001177.8097,5685993.6611,8,Vol,2019/09/13 04:00:00+00,2019,8332
-8000947.3961,5685991.9046,8,Vol,2022/04/06 04:00:00+00,2022,8333
-7999882.3654,5686000.1014,3,Conduite avec capacités affaiblies,2019/11/30 05:00:00+00,2019,8334
-8001062.6029,5685992.7836,4,Introduction par effraction,2022/03/19 04:00:00+00,2022,8335
-8000717.0309,5685992.995,4,Introduction par effraction,2022/03/08 05:00:00+00,2022,8336
-8000717.0309,5685992.995,8,Vol,2022/01/24 05:00:00+00,2022,8337
-8000717.0309,5685992.995,4,Introduction par effraction,2021/10/30 04:00:00+00,2021,8338
-8000717.0309,5685992.995,7,Voie de fait,2021/05/15 04:00:00+00,2021,8339
