REF_DATE;GEO;DGUID;Custodial and community admissions;UOM;UOM_ID;SCALAR_FACTOR;SCALAR_ID;VECTOR;COORDINATE;VALUE;STATUS;SYMBOL;TERMINATED;DECIMALS
2006/2007;Ontario;2016A000235;Conditional sentence;Number;223;units;0;v80747892;7.8;5045;;;;0
2006/2007;Ontario;2016A000235;Other community programs;Number;223;units;0;v80747893;7.9;283;;;;0
2006/2007;Ontario;2016A000235;Unknown community admissions;Number;223;units;0;v80747894;7.10;0;;;;0
2006/2007;Manitoba;2016A000246;Total custodial admissions;Number;223;units;0;v80747896;8.1;19704;;;;0
2006/2007;Manitoba;2016A000246;Sentenced;Number;223;units;0;v80747897;8.2;3587;;;;0
2006/2007;Manitoba;2016A000246;Remand;Number;223;units;0;v80747898;8.3;9479;;;;0
2006/2007;Manitoba;2016A000246;Other custodial statuses;Number;223;units;0;v80747899;8.4;6638;;;;0
2006/2007;Manitoba;2016A000246;Total community admissions;Number;223;units;0;v80747900;8.5;10411;;;;0
2006/2007;Manitoba;2016A000246;Probation and conditional sentences;Number;223;units;0;v80747901;8.6;7244;;;;0
2006/2007;Manitoba;2016A000246;Probation;Number;223;units;0;v80747902;8.7;6159;;;;0
2006/2007;Manitoba;2016A000246;Conditional sentence;Number;223;units;0;v80747903;8.8;1085;;;;0
2006/2007;Manitoba;2016A000246;Other community programs;Number;223;units;0;v80747904;8.9;3167;;;;0
2006/2007;Manitoba;2016A000246;Unknown community admissions;Number;223;units;0;v80747905;8.10;0;;;;0
2006/2007;Saskatchewan;2016A000247;Total custodial admissions;Number;223;units;0;v80747907;9.1;9416;;;;0
2006/2007;Saskatchewan;2016A000247;Sentenced;Number;223;units;0;v80747908;9.2;3502;;;;0
2006/2007;Saskatchewan;2016A000247;Remand;Number;223;units;0;v80747909;9.3;5728;;;;0
2006/2007;Saskatchewan;2016A000247;Other custodial statuses;Number;223;units;0;v80747910;9.4;186;;;;0
2006/2007;Saskatchewan;2016A000247;Total community admissions;Number;223;units;0;v80747911;9.5;8484;;;;0
2006/2007;Saskatchewan;2016A000247;Probation and conditional sentences;Number;223;units;0;v80747912;9.6;5195;;;;0
2006/2007;Saskatchewan;2016A000247;Probation;Number;223;units;0;v80747913;9.7;3694;;;;0
2006/2007;Saskatchewan;2016A000247;Conditional sentence;Number;223;units;0;v80747914;9.8;1501;;;;0
2006/2007;Saskatchewan;2016A000247;Other community programs;Number;223;units;0;v80747915;9.9;3289;;;;0
2006/2007;Saskatchewan;2016A000247;Unknown community admissions;Number;223;units;0;v80747916;9.10;0;;;;0
2006/2007;Alberta;2016A000248;Total custodial admissions;Number;223;units;0;v80747918;10.1;39106;;;;0
2006/2007;Alberta;2016A000248;Sentenced;Number;223;units;0;v80747919;10.2;17426;;;;0
2006/2007;Alberta;2016A000248;Remand;Number;223;units;0;v80747920;10.3;21680;;;;0
2006/2007;Alberta;2016A000248;Other custodial statuses;Number;223;units;0;v80747921;10.4;0;;;;0
2006/2007;Alberta;2016A000248;Total community admissions;Number;223;units;0;v80747922;10.5;15767;;;;0
2006/2007;Alberta;2016A000248;Probation and conditional sentences;Number;223;units;0;v80747923;10.6;10235;;;;0
2006/2007;Alberta;2016A000248;Probation;Number;223;units;0;v80747924;10.7;9022;;;;0
2006/2007;Alberta;2016A000248;Conditional sentence;Number;223;units;0;v80747925;10.8;1213;;;;0
2006/2007;Alberta;2016A000248;Other community programs;Number;223;units;0;v80747926;10.9;5532;;;;0
2006/2007;Alberta;2016A000248;Unknown community admissions;Number;223;units;0;v80747927;10.10;0;;;;0
2006/2007;British Columbia;2016A000259;Total custodial admissions;Number;223;units;0;v80747929;11.1;23596;;;;0
2006/2007;British Columbia;2016A000259;Sentenced;Number;223;units;0;v80747930;11.2;9747;;;;0
2006/2007;British Columbia;2016A000259;Remand;Number;223;units;0;v80747931;11.3;13849;;;;0
2006/2007;British Columbia;2016A000259;Other custodial statuses;Number;223;units;0;v80747932;11.4;;..;;;0
2006/2007;British Columbia;2016A000259;Total community admissions;Number;223;units;0;v80747933;11.5;29095;;;;0
2006/2007;British Columbia;2016A000259;Probation and conditional sentences;Number;223;units;0;v80747934;11.6;12608;;;;0
2006/2007;British Columbia;2016A000259;Probation;Number;223;units;0;v80747935;11.7;9551;;;;0
2006/2007;British Columbia;2016A000259;Conditional sentence;Number;223;units;0;v80747936;11.8;3057;;;;0
2006/2007;British Columbia;2016A000259;Other community programs;Number;223;units;0;v80747937;11.9;16487;;;;0
2006/2007;British Columbia;2016A000259;Unknown community admissions;Number;223;units;0;v80747938;11.10;0;;;;0
2006/2007;Yukon;2016A000260;Total custodial admissions;Number;223;units;0;v80747940;12.1;578;;;;0
2006/2007;Yukon;2016A000260;Sentenced;Number;223;units;0;v80747941;12.2;189;;;;0
2006/2007;Yukon;2016A000260;Remand;Number;223;units;0;v80747942;12.3;376;;;;0
2006/2007;Yukon;2016A000260;Other custodial statuses;Number;223;units;0;v80747943;12.4;13;;;;0
2006/2007;Yukon;2016A000260;Total community admissions;Number;223;units;0;v80747944;12.5;825;;;;0
2006/2007;Yukon;2016A000260;Probation and conditional sentences;Number;223;units;0;v80747945;12.6;370;;;;0
2006/2007;Yukon;2016A000260;Probation;Number;223;units;0;v80747946;12.7;278;;;;0
2006/2007;Yukon;2016A000260;Conditional sentence;Number;223;units;0;v80747947;12.8;92;;;;0
2006/2007;Yukon;2016A000260;Other community programs;Number;223;units;0;v80747948;12.9;455;;;;0
2006/2007;Yukon;2016A000260;Unknown community admissions;Number;223;units;0;v80747949;12.10;0;;;;0
2006/2007;Northwest Territories;2016A000261;Total custodial admissions;Number;223;units;0;v80747962;14.1;720;;;;0
2006/2007;Northwest Territories;2016A000261;Sentenced;Number;223;units;0;v80747963;14.2;440;;;;0
2006/2007;Northwest Territories;2016A000261;Remand;Number;223;units;0;v80747964;14.3;279;;;;0
2006/2007;Northwest Territories;2016A000261;Other custodial statuses;Number;223;units;0;v80747965;14.4;1;;;;0
2006/2007;Northwest Territories;2016A000261;Total community admissions;Number;223;units;0;v80747966;14.5;;..;;;0
2006/2007;Northwest Territories;2016A000261;Probation and conditional sentences;Number;223;units;0;v80747967;14.6;;..;;;0
2006/2007;Northwest Territories;2016A000261;Probation;Number;223;units;0;v80747968;14.7;;..;;;0
2006/2007;Northwest Territories;2016A000261;Conditional sentence;Number;223;units;0;v80747969;14.8;;..;;;0
2006/2007;Northwest Territories;2016A000261;Other community programs;Number;223;units;0;v80747970;14.9;;..;;;0
2006/2007;Northwest Territories;2016A000261;Unknown community admissions;Number;223;units;0;v80747971;14.10;;..;;;0
2006/2007;Nunavut;2016A000262;Total custodial admissions;Number;223;units;0;v80747973;15.1;751;;;;0
2006/2007;Nunavut;2016A000262;Sentenced;Number;223;units;0;v80747974;15.2;400;;;;0
2006/2007;Nunavut;2016A000262;Remand;Number;223;units;0;v80747975;15.3;351;;;;0
2006/2007;Nunavut;2016A000262;Total community admissions;Number;223;units;0;v80747977;15.5;675;;;;0
2006/2007;Nunavut;2016A000262;Probation and conditional sentences;Number;223;units;0;v80747978;15.6;330;;;;0
2006/2007;Nunavut;2016A000262;Probation;Number;223;units;0;v80747979;15.7;249;;;;0
2006/2007;Nunavut;2016A000262;Conditional sentence;Number;223;units;0;v80747980;15.8;81;;;;0
2006/2007;Nunavut;2016A000262;Other community programs;Number;223;units;0;v80747981;15.9;340;;;;0
2006/2007;Nunavut;2016A000262;Unknown community admissions;Number;223;units;0;v80747982;15.10;5;;;;0
2007/2008;Provinces and territories;2016A000011124;Total custodial admissions;Number;223;units;0;v80747819;1.1;254751;;;;0
2007/2008;Provinces and territories;2016A000011124;Sentenced;Number;223;units;0;v80747820;1.2;81853;;;;0
2007/2008;Provinces and territories;2016A000011124;Remand;Number;223;units;0;v80747821;1.3;155808;;;;0
2007/2008;Provinces and territories;2016A000011124;Other custodial statuses;Number;223;units;0;v80747822;1.4;17090;;;;0
2007/2008;Provinces and territories;2016A000011124;Total community admissions;Number;223;units;0;v80747823;1.5;144635;;;;0
2007/2008;Provinces and territories;2016A000011124;Probation and conditional sentences;Number;223;units;0;v80747824;1.6;101270;;;;0
2007/2008;Provinces and territories;2016A000011124;Probation;Number;223;units;0;v80747825;1.7;83454;;;;0
2007/2008;Provinces and territories;2016A000011124;Conditional sentence;Number;223;units;0;v80747826;1.8;17816;;;;0
2007/2008;Provinces and territories;2016A000011124;Other community programs;Number;223;units;0;v80747827;1.9;43362;;;;0
2007/2008;Provinces and territories;2016A000011124;Unknown community admissions;Number;223;units;0;v80747828;1.10;3;;;;0
2007/2008;Newfoundland and Labrador;2016A000210;Total custodial admissions;Number;223;units;0;v80747830;2.1;1677;;;;0
2007/2008;Newfoundland and Labrador;2016A000210;Sentenced;Number;223;units;0;v80747831;2.2;1009;;;;0
2007/2008;Newfoundland and Labrador;2016A000210;Remand;Number;223;units;0;v80747832;2.3;549;;;;0
2007/2008;Newfoundland and Labrador;2016A000210;Other custodial statuses;Number;223;units;0;v80747833;2.4;119;;;;0
2007/2008;Newfoundland and Labrador;2016A000210;Total community admissions;Number;223;units;0;v80747834;2.5;1871;;;;0
2007/2008;Newfoundland and Labrador;2016A000210;Probation and conditional sentences;Number;223;units;0;v80747835;2.6;1871;;;;0
2007/2008;Newfoundland and Labrador;2016A000210;Probation;Number;223;units;0;v80747836;2.7;1496;;;;0
2007/2008;Newfoundland and Labrador;2016A000210;Conditional sentence;Number;223;units;0;v80747837;2.8;375;;;;0
2007/2008;Newfoundland and Labrador;2016A000210;Other community programs;Number;223;units;0;v80747838;2.9;0;;;;0
2007/2008;Newfoundland and Labrador;2016A000210;Unknown community admissions;Number;223;units;0;v80747839;2.10;0;;;;0
2007/2008;Prince Edward Island;2016A000211;Total custodial admissions;Number;223;units;0;v80747841;3.1;970;;;;0
2007/2008;Prince Edward Island;2016A000211;Sentenced;Number;223;units;0;v80747842;3.2;771;;;;0
2007/2008;Prince Edward Island;2016A000211;Remand;Number;223;units;0;v80747843;3.3;199;;;;0
2007/2008;Prince Edward Island;2016A000211;Other custodial statuses;Number;223;units;0;v80747844;3.4;;..;;;0
2007/2008;Prince Edward Island;2016A000211;Total community admissions;Number;223;units;0;v80747845;3.5;907;;;;0
2007/2008;Prince Edward Island;2016A000211;Probation and conditional sentences;Number;223;units;0;v80747846;3.6;699;;;;0
2007/2008;Prince Edward Island;2016A000211;Probation;Number;223;units;0;v80747847;3.7;654;;;;0
2007/2008;Prince Edward Island;2016A000211;Conditional sentence;Number;223;units;0;v80747848;3.8;45;;;;0
2007/2008;Prince Edward Island;2016A000211;Other community programs;Number;223;units;0;v80747849;3.9;208;;;;0
2007/2008;Prince Edward Island;2016A000211;Unknown community admissions;Number;223;units;0;v80747850;3.10;0;;;;0
2007/2008;Nova Scotia;2016A000212;Total custodial admissions;Number;223;units;0;v80747852;4.1;5613;;;;0
2007/2008;Nova Scotia;2016A000212;Sentenced;Number;223;units;0;v80747853;4.2;2171;;;;0
2007/2008;Nova Scotia;2016A000212;Remand;Number;223;units;0;v80747854;4.3;3160;;;;0
2007/2008;Nova Scotia;2016A000212;Other custodial statuses;Number;223;units;0;v80747855;4.4;282;;;;0
2007/2008;Nova Scotia;2016A000212;Total community admissions;Number;223;units;0;v80747856;4.5;5729;;;;0
2007/2008;Nova Scotia;2016A000212;Probation and conditional sentences;Number;223;units;0;v80747857;4.6;4247;;;;0
2007/2008;Nova Scotia;2016A000212;Probation;Number;223;units;0;v80747858;4.7;3468;;;;0
2007/2008;Nova Scotia;2016A000212;Conditional sentence;Number;223;units;0;v80747859;4.8;779;;;;0
2007/2008;Nova Scotia;2016A000212;Other community programs;Number;223;units;0;v80747860;4.9;1482;;;;0
2007/2008;Nova Scotia;2016A000212;Unknown community admissions;Number;223;units;0;v80747861;4.10;0;;;;0
2007/2008;New Brunswick;2016A000213;Total custodial admissions;Number;223;units;0;v80747863;5.1;5324;;;;0
2007/2008;New Brunswick;2016A000213;Sentenced;Number;223;units;0;v80747864;5.2;2535;;;;0
2007/2008;New Brunswick;2016A000213;Remand;Number;223;units;0;v80747865;5.3;1985;;;;0
2007/2008;New Brunswick;2016A000213;Other custodial statuses;Number;223;units;0;v80747866;5.4;804;;;;0
2007/2008;New Brunswick;2016A000213;Total community admissions;Number;223;units;0;v80747867;5.5;2855;;;;0
2007/2008;New Brunswick;2016A000213;Probation and conditional sentences;Number;223;units;0;v80747868;5.6;2279;;;;0
2007/2008;New Brunswick;2016A000213;Probation;Number;223;units;0;v80747869;5.7;1690;;;;0
2007/2008;New Brunswick;2016A000213;Conditional sentence;Number;223;units;0;v80747870;5.8;589;;;;0
2007/2008;New Brunswick;2016A000213;Other community programs;Number;223;units;0;v80747871;5.9;576;;;;0
2007/2008;New Brunswick;2016A000213;Unknown community admissions;Number;223;units;0;v80747872;5.10;0;;;;0
2007/2008;Quebec;2016A000224;Total custodial admissions;Number;223;units;0;v80747874;6.1;40808;;;;0
2007/2008;Quebec;2016A000224;Sentenced;Number;223;units;0;v80747875;6.2;7288;;;;0
2007/2008;Quebec;2016A000224;Remand;Number;223;units;0;v80747876;6.3;29610;;;;0
2007/2008;Quebec;2016A000224;Other custodial statuses;Number;223;units;0;v80747877;6.4;3910;;;;0
2007/2008;Quebec;2016A000224;Total community admissions;Number;223;units;0;v80747878;6.5;19429;;;;0
2007/2008;Quebec;2016A000224;Probation and conditional sentences;Number;223;units;0;v80747879;6.6;13071;;;;0
2007/2008;Quebec;2016A000224;Probation;Number;223;units;0;v80747880;6.7;9170;;;;0
2007/2008;Quebec;2016A000224;Conditional sentence;Number;223;units;0;v80747881;6.8;3901;;;;0
2007/2008;Quebec;2016A000224;Other community programs;Number;223;units;0;v80747882;6.9;6358;;;;0
2007/2008;Quebec;2016A000224;Unknown community admissions;Number;223;units;0;v80747883;6.10;0;;;;0
2007/2008;Ontario;2016A000235;Total custodial admissions;Number;223;units;0;v80747885;7.1;104584;;;;0
2007/2008;Ontario;2016A000235;Sentenced;Number;223;units;0;v80747886;7.2;32783;;;;0
2007/2008;Ontario;2016A000235;Remand;Number;223;units;0;v80747887;7.3;66558;;;;0
2007/2008;Ontario;2016A000235;Other custodial statuses;Number;223;units;0;v80747888;7.4;5243;;;;0
2007/2008;Ontario;2016A000235;Total community admissions;Number;223;units;0;v80747889;7.5;43093;;;;0
2007/2008;Ontario;2016A000235;Probation and conditional sentences;Number;223;units;0;v80747890;7.6;42695;;;;0
2007/2008;Ontario;2016A000235;Probation;Number;223;units;0;v80747891;7.7;37707;;;;0
2007/2008;Ontario;2016A000235;Conditional sentence;Number;223;units;0;v80747892;7.8;4988;;;;0
2007/2008;Ontario;2016A000235;Other community programs;Number;223;units;0;v80747893;7.9;398;;;;0
2007/2008;Ontario;2016A000235;Unknown community admissions;Number;223;units;0;v80747894;7.10;0;;;;0
2007/2008;Manitoba;2016A000246;Total custodial admissions;Number;223;units;0;v80747896;8.1;19766;;;;0
2007/2008;Manitoba;2016A000246;Sentenced;Number;223;units;0;v80747897;8.2;3610;;;;0
2007/2008;Manitoba;2016A000246;Remand;Number;223;units;0;v80747898;8.3;9643;;;;0
2007/2008;Manitoba;2016A000246;Other custodial statuses;Number;223;units;0;v80747899;8.4;6513;;;;0
2007/2008;Manitoba;2016A000246;Total community admissions;Number;223;units;0;v80747900;8.5;10380;;;;0
2007/2008;Manitoba;2016A000246;Probation and conditional sentences;Number;223;units;0;v80747901;8.6;7215;;;;0
2007/2008;Manitoba;2016A000246;Probation;Number;223;units;0;v80747902;8.7;6145;;;;0
2007/2008;Manitoba;2016A000246;Conditional sentence;Number;223;units;0;v80747903;8.8;1070;;;;0
2007/2008;Manitoba;2016A000246;Other community programs;Number;223;units;0;v80747904;8.9;3165;;;;0
2007/2008;Manitoba;2016A000246;Unknown community admissions;Number;223;units;0;v80747905;8.10;0;;;;0
2007/2008;Saskatchewan;2016A000247;Total custodial admissions;Number;223;units;0;v80747907;9.1;9644;;;;0
2007/2008;Saskatchewan;2016A000247;Sentenced;Number;223;units;0;v80747908;9.2;3344;;;;0
2007/2008;Saskatchewan;2016A000247;Remand;Number;223;units;0;v80747909;9.3;6091;;;;0
2007/2008;Saskatchewan;2016A000247;Other custodial statuses;Number;223;units;0;v80747910;9.4;209;;;;0
2007/2008;Saskatchewan;2016A000247;Total community admissions;Number;223;units;0;v80747911;9.5;7575;;;;0
2007/2008;Saskatchewan;2016A000247;Probation and conditional sentences;Number;223;units;0;v80747912;9.6;5423;;;;0
2007/2008;Saskatchewan;2016A000247;Probation;Number;223;units;0;v80747913;9.7;3900;;;;0
2007/2008;Saskatchewan;2016A000247;Conditional sentence;Number;223;units;0;v80747914;9.8;1523;;;;0
2007/2008;Saskatchewan;2016A000247;Other community programs;Number;223;units;0;v80747915;9.9;2152;;;;0
2007/2008;Saskatchewan;2016A000247;Unknown community admissions;Number;223;units;0;v80747916;9.10;0;;;;0
2007/2008;Alberta;2016A000248;Total custodial admissions;Number;223;units;0;v80747918;10.1;39656;;;;0
2007/2008;Alberta;2016A000248;Sentenced;Number;223;units;0;v80747919;10.2;17010;;;;0
2007/2008;Alberta;2016A000248;Remand;Number;223;units;0;v80747920;10.3;22646;;;;0
2007/2008;Alberta;2016A000248;Other custodial statuses;Number;223;units;0;v80747921;10.4;0;;;;0
2007/2008;Alberta;2016A000248;Total community admissions;Number;223;units;0;v80747922;10.5;21860;;;;0
2007/2008;Alberta;2016A000248;Probation and conditional sentences;Number;223;units;0;v80747923;10.6;9965;;;;0
2007/2008;Alberta;2016A000248;Probation;Number;223;units;0;v80747924;10.7;8720;;;;0
2007/2008;Alberta;2016A000248;Conditional sentence;Number;223;units;0;v80747925;10.8;1245;;;;0
2007/2008;Alberta;2016A000248;Other community programs;Number;223;units;0;v80747926;10.9;11895;;;;0
2007/2008;Alberta;2016A000248;Unknown community admissions;Number;223;units;0;v80747927;10.10;0;;;;0
2007/2008;British Columbia;2016A000259;Total custodial admissions;Number;223;units;0;v80747929;11.1;24440;;;;0
2007/2008;British Columbia;2016A000259;Sentenced;Number;223;units;0;v80747930;11.2;10267;;;;0
2007/2008;British Columbia;2016A000259;Remand;Number;223;units;0;v80747931;11.3;14173;;;;0
2007/2008;British Columbia;2016A000259;Other custodial statuses;Number;223;units;0;v80747932;11.4;;..;;;0
2007/2008;British Columbia;2016A000259;Total community admissions;Number;223;units;0;v80747933;11.5;29311;;;;0
2007/2008;British Columbia;2016A000259;Probation and conditional sentences;Number;223;units;0;v80747934;11.6;13041;;;;0
2007/2008;British Columbia;2016A000259;Probation;Number;223;units;0;v80747935;11.7;9928;;;;0
2007/2008;British Columbia;2016A000259;Conditional sentence;Number;223;units;0;v80747936;11.8;3113;;;;0
